Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
54,0,12.5818,5.30884,59.7949,-14086.3,-967.529,-3648.01,-188.819,64.4231,2.44323e-06,-0.2992,-1.81885,869.592,-28580.2,-20033.5,795.22,228.038,267.134,3.47861e-06
54,1,15.3284,7.75025,68.3398,-11889,-1333.74,-3922.67,-185.484,126.031,2.94688e-06,0.00597538,0.0122031,869.592,-29129.5,-19789.3,612.115,227.757,266.502,3.43621e-06
55,0,12.5818,5.61402,61.626,-12804.6,-967.529,-3831.12,-189.3,92.2213,2.37064e-06,-0.909551,-0.903324,864.709,-28763.3,-20399.7,1069.88,228.591,266.736,3.5622e-06
55,1,15.3284,5.91919,62.8467,-12255.2,-357.177,-3831.12,-199.317,104.998,8.58156e-07,-0.2992,-0.598148,866.54,-29129.5,-20155.5,886.773,228.26,266.384,3.51213e-06
56,0,15.0232,7.44507,64.6777,-11522.8,-235.107,-3831.12,-201.365,121.842,5.48877e-07,-1.82508,-2.4292,868.982,-28946.4,-20033.5,978.326,228.054,266.689,3.48105e-06
56,1,12.8869,3.47779,66.5088,-12987.7,-845.458,-3831.12,-192.288,104.723,1.91946e-06,-2.13025,-1.2085,868.982,-29312.6,-20033.5,886.773,228.054,266.268,3.48105e-06
57,0,14.718,8.05542,61.0156,-12072.1,-479.247,-3922.67,-197.146,102.147,1.186e-06,-0.2992,-0.598148,865.32,-28397.1,-20155.5,429.009,228.293,267.183,3.51708e-06
57,1,13.4973,7.44507,63.457,-12438.4,-967.529,-3922.67,-189.753,103.988,2.30223e-06,-0.2992,-1.2085,868.372,-28580.2,-20399.7,703.667,228.492,267.088,3.54717e-06
58,0,15.0232,5.00367,62.8467,-11889,-1089.6,-3648.01,-187.663,110.825,2.61788e-06,-0.299201,-1.51368,870.203,-28580.2,-19911.4,703.667,227.881,267.157,3.45498e-06
58,1,13.4973,7.75025,62.2363,-13170.8,-845.458,-3831.12,-191.415,88.3748,2.05122e-06,-1.5199,-0.292973,867.761,-29678.8,-20277.6,703.667,228.368,265.798,3.52843e-06
59,0,17.1594,5.91919,64.6777,-12804.6,-479.247,-3739.57,-197.59,102.025,1.11884e-06,-1.21473,-1.51368,864.709,-29129.5,-19911.4,1161.43,228.027,266.313,3.47693e-06
59,1,13.1921,7.1399,63.457,-10790.4,-113.036,-3739.56,-203.219,129.957,2.6897e-07,-1.5199,-0.292973,866.54,-29129.5,-20277.6,703.667,228.401,266.384,3.5334e-06
60,0,13.4973,4.08814,59.7949,-12804.6,-479.247,-3739.57,-196.985,85.8587,1.21021e-06,-0.2992,-1.2085,866.54,-28763.3,-20643.8,429.009,228.823,266.807,3.59721e-06
60,1,14.1077,6.52954,62.8467,-12621.5,131.104,-3739.57,-207.086,99.1706,-3.14992e-07,0.311151,-0.598148,870.203,-29495.7,-20277.6,703.667,228.302,266.105,3.51853e-06
